source,target,weight
4790,2530,1
4790,2628,1
4790,2701,1
4790,2837,1
4790,2841,20
4790,2893,1
4790,3106,1
4790,3108,1
4790,3160,1
4790,3168,1
4790,3199,1
4790,3233,4
4790,3380,2
4790,3485,3
4790,3521,1
4790,3525,2
4790,3544,1
4790,3546,1
4790,3641,1
4790,3684,1
4790,3709,2
4790,3816,1
4790,3822,1
4790,3969,1
4790,3992,1
4790,3993,1
4790,3995,1
4790,4002,1
4790,4054,1
4790,4069,1
4790,4096,1
4790,4149,3
4790,4177,4
4790,4275,2
4790,4333,5
4790,4344,5
4790,4399,1
4790,4428,2
4790,4463,2
4790,4528,2
4790,4622,2
4790,4639,3
4790,4649,1
4790,4690,1
4790,4707,1
4790,4790,98
4790,4794,1
4790,5093,1
4790,5094,6
4790,5101,2
4790,5197,1
4790,5259,1
4790,5286,1
4790,5301,2
4790,5309,5
4790,5337,1
4790,5395,4
4790,5482,1
4790,5690,3
4790,5756,5
4790,5775,1
4790,6101,1
4790,6153,2
4790,6262,4
4790,6269,2
4790,6430,2
4790,6522,2
4790,6742,4
4790,6772,3
4790,6856,1
4790,6936,1
4790,6950,1
4790,6986,2
4790,7311,1
4790,7460,4
4790,7666,2
4790,7699,1
4790,7868,2
4790,8032,2
4790,8103,1
4790,8430,1
4790,8726,1
4790,8736,2
4790,9672,1
4790,9833,1
4790,9871,1
4790,9947,2
4790,10035,3
4790,10076,5
4790,10503,1
4790,10610,1
4790,11084,3
4790,11206,1
4790,11286,1
4790,11395,1
4790,11504,1
4790,11540,1
4790,11661,2
4790,11765,3
4790,11964,3
4790,12390,1
4790,12402,1
4790,12481,1
4790,13139,2
4790,13265,1
4790,13410,4
4790,13441,2
4790,13559,1
4790,13753,1
4790,14008,1
4790,16046,2
4790,16888,1
4790,17901,4
4790,18000,1
4790,18060,1
4790,18301,1
4790,18814,1
4790,19475,4
4790,19783,1
4790,20417,1
4790,20754,1
4790,21123,1
4790,21574,1
4790,21684,1
4790,21706,1
4790,21815,2
4790,23758,1
4790,23935,3
4790,25356,1
4790,25442,1
4790,26077,1
4790,36814,1
4794,22,1
4794,32,1
4794,51,2
4794,290,1
4794,317,2
4794,605,1
4794,935,2
4794,1409,2
4794,1465,1
4794,1528,1
4794,1573,2
4794,1826,1
4794,1851,1
4794,1877,2
4794,1878,1
4794,2275,1
4794,2384,2
4794,2625,4
4794,2784,1
4794,2868,1
4794,2874,1
4794,3380,1
4794,3384,1
4794,3485,1
4794,4149,1
4794,4231,1
4794,4721,1
4794,4790,4
4794,4794,9
4794,5018,1
4794,5094,1
4794,5229,1
4794,5292,1
4794,5513,1
4794,5690,1
4794,5712,1
4794,6871,2
4794,6950,1
4794,6976,1
4794,7932,1
4794,7934,1
4794,8103,1
4794,8345,1
4794,8419,2
4794,9068,2
4794,9248,1
4794,9672,1
4794,9947,1
4794,9970,1
4794,10059,2
4794,10194,1
4794,10446,1
4794,11084,1
4794,14385,1
4794,17263,1
4794,18571,2
4794,18717,1
4794,18744,1
4794,19048,4
4794,22388,4
4794,25696,4
4794,36285,1
4800,297,2
4800,321,1
4800,431,5
4800,450,1
4800,519,1
4800,1106,1
4800,1131,1
4800,1353,1
4800,1358,1
4800,1384,13
4800,1464,1
4800,1887,1
4800,2024,2
4800,2757,1
4800,2821,1
4800,2874,1
4800,3040,1
4800,3199,2
4800,3324,3
4800,3521,2
4800,3557,1
4800,4144,2
4800,4213,3
4800,4231,1
4800,4333,2
4800,4692,1
4800,4757,1
4800,4790,2
4800,4800,50
4800,5239,1
4800,5301,2
4800,5310,1
4800,5730,1
4800,6506,2
4800,7313,2
4800,7666,2
4800,9317,1
4800,9658,3
4800,10400,1
4800,10547,1
4800,10675,1
4800,11919,2
4800,11926,4
4800,13753,1
4800,13947,1
4800,14450,1
4800,14812,1
4800,15242,1
4800,15630,1
4800,16321,1
4800,19475,2
4800,20038,1
4800,20529,2
4800,25854,1
4807,406,1
4807,1119,1
4807,4807,9
4807,7743,1
4807,8176,2
4807,10368,1
4814,360,1
4814,382,1
4814,802,1
4814,2233,2
4814,2841,2
4814,4814,5
4814,7150,1
4814,12858,1
4814,20557,1
4814,21123,1
4821,66,2
4821,394,1
4821,1098,1
4821,1306,1
4821,1508,1
4821,2083,2
4821,2149,2
4821,4231,2
4821,4821,20
4821,5301,4
4821,5735,1
4821,5740,2
4821,5775,1
4821,6794,2
4832,1,1
4832,22,1
4832,45,1
4832,49,1
4832,136,2
4832,175,2
4832,238,4
4832,284,2
4832,290,6
4832,344,1
4832,346,1
4832,359,1
4832,380,1
4832,402,3
4832,406,3
4832,429,1
4832,431,1
4832,435,1
4832,454,4
4832,461,1
4832,532,2
4832,733,1
4832,757,1
4832,763,1
4832,767,1
4832,802,1
4832,824,1
4832,828,3
4832,913,2
4832,935,2
4832,972,1
4832,1004,3
4832,1044,2
4832,1047,2
4832,1060,2
4832,1061,1
4832,1098,1
4832,1131,1
4832,1162,1
4832,1227,1
4832,1229,2
4832,1234,1
4832,1256,1
4832,1384,1
4832,1409,1
4832,1450,3
4832,1459,2
4832,1481,1
4832,1532,3
4832,1573,3
4832,1590,2
4832,1708,1
4832,1847,1
4832,1898,1
4832,1946,2
4832,1947,1
4832,2003,1
4832,2036,1
4832,2051,1
4832,2060,1
4832,2082,1
4832,2233,3
4832,2264,1
4832,2284,1
4832,2310,1
4832,2363,1
4832,2384,1
4832,2389,3
4832,2416,1
4832,2508,1
4832,2554,2
4832,2689,2
4832,2733,1
4832,2823,1
4832,2883,2
4832,2906,1
4832,2954,1
4832,2968,4
4832,3106,2
4832,3248,1
4832,3333,2
4832,3376,1
4832,3377,1
4832,3402,1
4832,3509,2
4832,3546,1
4832,3634,1
4832,3676,1
4832,3684,2
4832,3698,1
4832,3709,1
4832,3736,1
4832,3818,2
4832,3859,1
4832,3948,1
4832,3960,1
4832,4040,1
4832,4087,2
4832,4177,1
4832,4183,1
4832,4213,1
4832,4281,2
4832,4298,1
4832,4312,1
4832,4362,2
4832,4423,2
4832,4626,1
4832,4660,1
4832,4661,2
4832,4673,2
4832,4709,1
4832,4721,1
4832,4760,1
4832,4832,26
4832,4872,1
4832,4928,1
4832,4953,1
4832,4961,1
4832,5094,1
4832,5136,1
4832,5210,2
4832,5295,2
4832,5301,1
4832,5365,1
4832,5371,2
4832,5372,1
4832,5373,1
4832,5498,1
4832,5534,1
4832,5542,1
4832,5583,1
4832,5627,2
4832,5640,1
4832,5656,3
4832,5732,1
4832,5735,1
4832,5896,2
4832,5903,1
4832,5970,2
4832,6085,1
4832,6094,2
4832,6101,3
4832,6129,5
4832,6269,1
4832,6316,1
4832,6494,1
4832,6514,1
4832,6579,1
4832,6627,1
4832,6666,1
4832,6699,1
4832,6794,1
4832,6818,1
4832,6856,1
4832,6976,1
4832,7079,2
4832,7165,1
4832,7206,2
4832,7311,1
4832,7392,1
4832,7434,1
4832,7655,1
4832,7845,1
4832,7967,2
4832,8008,1
4832,8146,1
4832,8212,1
4832,8353,1
4832,8588,1
4832,8736,1
4832,8755,1
4832,8794,2
4832,8799,2
4832,8906,1
4832,9962,1
4832,10052,1
4832,10227,2
4832,10503,1
4832,10779,1
4832,10858,1
4832,11142,4
4832,12088,1
4832,12120,1
4832,12643,1
4832,12653,1
4832,12978,1
4832,13099,1
4832,13552,1
4832,13650,1
4832,13776,1
4832,14694,1
4832,15934,1
4832,16326,1
4832,17836,1
4832,18060,3
4832,18086,1
4832,18263,1
4832,19475,2
4832,21051,1
4832,21061,1
4832,24854,1
4832,25510,1
4832,36814,1
4842,22,2
4842,25,1
4842,262,1
4842,346,1
4842,462,2
4842,750,1
4842,2874,1
4842,3040,1
4842,3537,2
4842,3546,2
4842,3710,1
4842,3803,2
4842,4144,4
4842,4241,1
4842,4281,1
4842,4842,15
4842,5094,2
4842,6153,1
4842,6950,1
4842,7079,3
4842,7486,3
4842,7607,1
4842,14497,1
4854,136,1
4854,290,1
4854,532,1
4854,1233,1
4854,2627,1
4854,3993,1
4854,4213,1
4854,4854,4
4854,5010,1
4854,6043,1
4854,7252,1
4854,7710,1
4854,8131,2
4854,36814,1
4863,135,1
4863,2083,1
4863,2275,2
4863,3701,1
4863,4863,1
4872,27,1
4872,290,1
4872,297,1
4872,404,1
4872,447,1
4872,683,4
4872,828,1
4872,1149,1
4872,1176,1
4872,1355,1
4872,1384,1
4872,1587,1
4872,1982,1
4872,2266,1
4872,2284,1
4872,2290,1
4872,2701,1
4872,2784,1
4872,2807,1
4872,2938,1
4872,3040,1
4872,3199,2
4872,3503,2
4872,3759,1
4872,4281,1
4872,4361,1
4872,4872,24
4872,5031,1
4872,5136,1
4872,5229,1
4872,5431,1
4872,5513,2
4872,5730,1
4872,5744,1
4872,8430,1
4872,8441,3
4872,11786,1
4872,11926,1
4872,12337,1
4872,20757,1
4872,24713,1
4872,25232,4
4872,35575,1
4874,65,1
4874,78,1
4874,297,1
4874,1056,1
4874,6658,1
4874,6871,1
4874,9871,2
4874,17965,1
4874,20302,2
4874,20989,1
4874,25510,1
4890,394,1
4890,613,1
4890,1059,1
4890,1409,4
4890,1441,1
4890,1464,1
4890,2837,1
4890,3948,1
4890,4890,2
4890,6094,1
4890,7311,1
4890,11142,1
4903,290,1
4903,1131,1
4903,1222,2
4903,1459,2
4903,2060,2
4903,2191,1
4903,2233,1
4903,2554,2
4903,2926,1
4903,3635,1
4903,4281,2
4903,4753,2
4903,4903,7
4903,5810,1
4903,5903,1
4903,7311,1
4903,9417,2
4910,7,1
4910,22,1
4910,45,1
4910,78,3
4910,83,1
4910,303,1
4910,317,1
4910,318,2
4910,361,1
4910,394,1
4910,431,1
4910,582,1
4910,622,2
4910,798,3
4910,828,1
4910,1047,1
4910,1310,2
4910,1345,1
4910,1378,1
4910,1441,1
4910,1465,2
4910,1587,1
4910,2029,1
4910,2051,2
4910,2349,2
4910,2391,2
4910,2565,1
4910,2837,1
4910,2938,1
4910,3280,1
4910,3324,1
4910,3546,1
4910,3995,1
4910,3996,1
4910,4177,1
4910,4528,1
4910,4649,1
4910,4910,20
4910,5152,1
4910,5323,1
4910,5690,1
4910,6646,2
4910,6936,1
4910,6976,1
4910,6986,1
4910,7867,3
4910,8103,1
4910,8590,1
4910,8799,1
4910,9534,1
4910,10072,1
4910,10758,1
4910,11540,1
4910,11846,1
4910,12166,1
4910,14969,1
4910,35353,1
4915,801,1
4915,818,3
4915,1056,1
4915,1441,1
4915,1557,1
4915,1826,1
4915,1946,4
4915,2701,1
4915,2841,1
4915,3473,1
4915,3818,1
4915,4528,1
4915,4556,1
4915,4706,1
4915,4915,8
4915,5442,1
4915,6206,1
4915,6307,1
4923,65,3
4923,83,2
4923,290,2
4923,391,1
4923,454,1
4923,634,1
4923,658,3
4923,763,1
4923,766,1
4923,1044,6
4923,1059,3
4923,1149,1
4923,1409,2
4923,1441,3
4923,1450,1
4923,1459,3
4923,1508,1
4923,1532,1
4923,1573,1
4923,1606,1
4923,1847,2
4923,1898,1
4923,1946,1
4923,2389,1
4923,2490,1
4923,2497,1
4923,2530,2
4923,2757,1
4923,2968,1
4923,3503,1
4923,3568,1
4923,3684,1
4923,3948,1
4923,3993,1
4923,4250,1
4923,4354,2
4923,4661,2
4923,4923,74
4923,5701,1
4923,5784,3
4923,6094,2
4923,6096,1
4923,6101,1
4923,6627,1
4923,6646,1
4923,7294,1
4923,7631,1
4923,7699,1
4923,7932,1
4923,7934,1
4923,8146,3
4923,8430,1
4923,8799,2
4923,9062,1
4923,9404,1
4923,9504,1
4923,10076,3
4923,10909,1
4923,11054,2
4923,11142,1
4923,11260,1
4923,12301,1
4923,12337,3
4923,12757,1
4923,13400,2
4923,13809,1
4923,15155,2
4923,15517,1
4923,15629,2
4923,18050,2
4923,18060,2
4923,18420,1
4923,18717,1
4923,20038,4
4923,20174,1
4923,21291,2
4925,297,1
4925,451,2
4925,934,1
4925,1320,1
4925,1409,1
4925,1441,1
4925,1593,3
4925,2000,3
4925,2883,3
4925,4040,2
4925,4087,1
4925,4111,1
4925,4241,1
4925,4925,13
4925,4928,1
4925,4953,2
4925,5251,1
4925,5301,1
4925,5371,1
4925,6094,2
4925,8146,1
4925,8799,2
4925,11142,3
4925,11920,1
4925,12922,1
4925,14319,1
4925,25510,1
4925,25762,1
4925,35336,1
4928,259,1
4928,1044,1
4928,1946,5
4928,2823,2
4928,3546,1
4928,3983,1
4928,4213,4
4928,4832,1
4928,4928,13
4953,3,1
4953,51,4
4953,135,1
4953,136,1
4953,143,1
4953,175,11
4953,259,1
4953,290,5
4953,297,4
4953,307,1
4953,343,1
4953,344,2
4953,349,1
4953,353,1
4953,359,1
4953,382,1
4953,394,3
4953,398,2
4953,401,1
4953,422,2
4953,429,1
4953,440,2
4953,454,4
4953,462,2
4953,484,2
4953,605,1
4953,622,1
4953,630,1
4953,634,1
4953,658,2
4953,689,4
4953,692,4
4953,695,3
4953,756,1
4953,828,1
4953,935,5
4953,942,2
4953,960,1
4953,972,1
4953,1042,1
4953,1050,1
4953,1059,1
4953,1106,1
4953,1131,1
4953,1233,1
4953,1306,7
4953,1320,2
4953,1345,1
4953,1353,3
4953,1355,1
4953,1358,4
4953,1384,5
4953,1407,1
4953,1409,1
4953,1441,1
4953,1450,6
4953,1459,3
4953,1464,9
4953,1481,1
4953,1483,3
4953,1587,7
4953,1590,2
4953,1593,6
4953,1703,1
4953,1715,1
4953,1729,1
4953,1737,2
4953,1840,1
4953,1847,1
4953,1849,1
4953,1851,2
4953,1888,1
4953,1894,3
4953,1916,1
4953,1985,1
4953,2000,1
4953,2024,3
4953,2036,2
4953,2052,1
4953,2083,2
4953,2097,1
4953,2192,2
4953,2233,5
4953,2264,1
4953,2273,1
4953,2290,1
4953,2384,16
4953,2386,1
4953,2389,7
4953,2481,1
4953,2530,9
4953,2554,1
4953,2627,3
4953,2644,1
4953,2698,1
4953,2701,1
4953,2757,1
4953,2784,1
4953,2821,1
4953,2841,4
4953,2865,3
4953,2888,1
4953,2938,5
4953,2968,3
4953,3029,1
4953,3032,15
4953,3106,13
4953,3121,2
4953,3208,2
4953,3272,1
4953,3324,17
4953,3329,3
4953,3375,2
4953,3376,2
4953,3448,3
4953,3503,5
4953,3528,1
4953,3537,5
4953,3545,1
4953,3589,4
4953,3623,2
4953,3635,1
4953,3651,2
4953,3659,4
4953,3684,25
4953,3710,1
4953,3755,2
4953,3803,3
4953,3818,8
4953,3849,1
4953,3948,3
4953,3960,1
4953,3983,5
4953,3988,3
4953,3992,6
4953,3993,5
4953,4036,2
4953,4111,3
4953,4149,1
4953,4180,1
4953,4213,10
4953,4231,1
4953,4312,3
4953,4354,2
4953,4361,2
4953,4400,1
4953,4500,3
4953,4535,3
4953,4556,18
4953,4606,5
4953,4622,3
4953,4672,1
4953,4782,3
4953,4790,2
4953,4854,1
4953,4915,1
4953,4953,170
4953,4974,2
4953,5175,2
4953,5217,4
4953,5229,6
4953,5231,2
4953,5267,1
4953,5337,1
4953,5365,4
4953,5371,4
4953,5372,2
4953,5378,2
4953,5387,1
4953,5420,3
4953,5442,2
4953,5506,3
4953,5513,3
4953,5534,1
4953,5583,3
4953,5585,8
4953,5621,2
4953,5627,9
4953,5712,3
4953,5735,2
4953,5740,9
4953,5784,2
4953,5952,4
4953,5963,3
4953,5970,3
4953,6005,1
4953,6015,3
4953,6043,3
4953,6085,1
4953,6089,1
4953,6094,1
4953,6096,1
4953,6101,8
4953,6129,3
4953,6153,7
4953,6154,1
4953,6214,4
4953,6316,8
4953,6355,1
4953,6414,1
4953,6415,5
4953,6515,1
4953,6545,5
4953,6594,2
4953,6637,4
4953,6646,1
4953,6651,1
4953,6658,1
4953,6766,5
4953,6769,6
4953,6779,1
4953,6781,3
4953,6836,1
4953,6858,6
4953,6936,1
4953,6950,5
4953,7002,1
4953,7076,4
4953,7079,6
4953,7086,5
4953,7089,2
4953,7139,1
4953,7154,1
4953,7168,1
4953,7193,1
4953,7248,1
4953,7269,1
4953,7341,1
4953,7434,5
4953,7486,2
4953,7607,1
4953,7710,2
4953,7820,3
4953,7934,1
4953,8008,6
4953,8134,2
4953,8176,1
4953,8419,1
4953,8430,1
4953,8479,1
4953,8676,2
4953,8799,3
4953,9003,1
4953,9062,2
4953,9404,1
4953,9479,1
4953,9534,1
4953,9558,1
4953,9769,1
4953,9924,2
4953,10035,1
4953,10095,1
4953,10335,4
4953,10454,1
4953,10475,1
4953,10744,1
4953,10898,2
4953,10909,3
4953,11016,8
4953,11054,3
4953,11100,1
4953,11504,1
4953,11920,1
4953,11966,2
4953,12064,2
4953,12337,2
4953,12418,1
4953,13121,1
4953,13377,1
4953,13992,1
4953,14449,1
4953,14551,1
4953,14726,5
4953,14830,3
4953,17457,1
4953,18814,1
4953,19475,5
4953,30395,1
4953,35357,1
4959,27,1
4959,972,1
4959,1227,1
4959,1946,5
4959,2000,1
4959,2060,13
4959,2508,1
4959,2554,1
4959,4213,3
4959,4354,5
4959,4528,1
4959,4660,4
4959,4959,28
4959,5312,1
4961,3,1
4961,78,1
4961,143,1
4961,238,2
4961,290,2
4961,297,1
4961,303,1
4961,344,1
4961,349,1
4961,353,1
4961,379,1
4961,394,2
4961,404,1
4961,440,1
4961,454,2
4961,613,1
4961,692,1
4961,798,1
4961,828,1
4961,972,1
4961,1106,1
4961,1148,1
4961,1229,1
4961,1335,1
4961,1345,3
4961,1441,5
4961,1450,1
4961,1459,1
4961,1465,2
4961,1532,2
4961,1540,1
4961,1557,1
4961,1573,1
4961,1898,1
4961,1946,1
4961,1947,1
4961,2029,1
4961,2036,1
4961,2043,1
4961,2349,2
4961,2383,1
4961,2384,3
4961,2389,1
4961,2391,1
4961,2467,1
4961,2554,1
4961,2622,1
4961,2653,1
4961,2678,3
4961,2819,1
4961,2888,1
4961,2968,1
4961,3028,1
4961,3106,3
4961,3186,1
4961,3315,1
4961,3380,1
4961,3448,1
4961,3503,2
4961,3560,1
4961,3609,1
4961,3896,1
4961,3959,2
4961,3969,1
4961,4002,1
4961,4054,1
4961,4213,1
4961,4336,3
4961,4362,1
4961,4423,2
4961,4437,5
4961,4500,2
4961,4572,1
4961,4580,1
4961,4619,2
4961,4692,1
4961,4721,2
4961,4770,1
4961,4832,2
4961,4874,1
4961,4890,2
4961,4928,1
4961,4961,45
4961,4971,1
4961,5034,2
4961,5080,1
4961,5181,1
4961,5259,1
4961,5371,1
4961,5431,1
4961,5566,1
4961,5701,1
4961,5708,1
4961,5740,4
4961,5810,1
4961,5963,1
4961,6035,1
4961,6094,9
4961,6101,1
4961,6205,1
4961,6269,1
4961,6316,1
4961,6651,1
4961,6658,2
4961,6666,1
4961,6771,2
4961,6950,1
4961,6976,1
4961,7311,1
4961,7392,1
4961,7408,1
4961,7466,3
4961,7538,1
4961,7631,1
4961,7644,1
4961,7732,1
4961,8646,1
4961,8799,1
4961,8887,1
4961,9093,1
4961,9102,1
4961,9310,1
4961,9417,1
4961,9458,3
4961,9564,1
4961,9924,1
4961,10095,1
4961,10330,1
4961,10446,1
4961,10909,1
4961,11028,1
4961,11142,1
4961,11521,1
4961,12019,1
4961,12310,2
4961,12617,1
4961,13093,1
4961,13168,1
4961,13238,1
4961,13650,1
4961,13809,2
4961,13923,1
4961,14462,1
4961,15516,1
4961,15743,1
4961,16031,1
4961,16046,1
4961,17267,1
4961,18013,2
4961,20174,1
4961,20302,1
4961,20557,1
4961,22971,1
4961,24057,1
4961,24637,2
4961,25054,1
4961,39719,1
4961,47274,1
4971,613,1
4971,943,1
4971,1450,1
4971,1947,1
4971,4213,2
4971,4971,11
4971,7460,1
4971,8799,1
4971,9062,1
4971,10366,1
4971,10839,1
4971,13972,2
4971,20302,1
4974,1131,3
4974,1847,1
4974,4354,1
4974,4974,4
4974,6094,1
4974,8008,1
4974,9022,1
4974,11142,1
4987,3698,1
4987,4987,8
4987,8430,3
4987,8699,2
4987,11016,1
4987,11100,1
4987,19205,1
4991,7,1
4991,51,1
4991,65,1
4991,78,1
4991,284,3
4991,303,1
4991,317,1
4991,343,1
4991,348,1
4991,381,1
4991,391,1
4991,425,1
4991,440,1
4991,828,1
4991,840,1
4991,1149,1
4991,1256,1
4991,1353,2
4991,1441,1
4991,1450,1
4991,1465,2
4991,1573,2
4991,2051,2
4991,2146,2
4991,2349,6
4991,2530,1
4991,2841,1
4991,2938,1
4991,3106,3
4991,3546,1
4991,3634,2
4991,3969,1
4991,4298,1
4991,4649,1
4991,4692,1
4991,4709,1
4991,4991,16
4991,5175,1
4991,5420,1
4991,6015,1
4991,6031,1
4991,6666,1
4991,6936,2
4991,7776,1
4991,8032,2
4991,8103,1
4991,10072,1
4991,11317,1
4991,16684,1
4991,23571,1
4991,35575,1
4994,689,1
4994,1149,1
4994,1409,1
4994,2266,1
4994,4069,2
4994,4721,1
4994,4994,2
4994,6666,2
4994,7845,1
4994,10446,1
4994,24891,3
5000,45,2
5000,373,1
5000,416,1
5000,675,1
5000,1261,1
5000,2191,1
5000,2530,1
5000,3818,1
5000,4183,1
5000,4991,1
5000,5000,12
5000,5498,1
5000,8032,1
5000,12482,1
5000,14233,1
5001,394,1
5001,813,1
5001,1345,1
5001,1464,1
5001,1465,2
5001,5001,5
5001,5712,1
5001,5970,1
5001,6205,1
5001,7408,1
5001,8008,2
5001,9417,1
5001,11504,2
5002,391,1
5002,1198,1
5002,1291,1
5002,1532,2
5002,1539,2
5002,1650,1
5002,1898,1
5002,2083,2
5002,3304,2
5002,3409,1
5002,4020,2
5002,4040,1
5002,4078,1
5002,5002,14
5002,5373,2
5002,5740,1
5002,6094,2
5002,6976,1
5002,7655,1
5002,9102,1
5002,15054,1
5005,450,3
5005,2530,1
5005,2807,3
5005,3710,1
5005,5005,5
5010,22,1
5010,66,1
5010,78,2
5010,83,1
5010,121,1
5010,284,1
5010,290,3
5010,297,1
5010,361,1
5010,379,1
5010,391,1
5010,394,2
5010,404,1
5010,440,1
5010,813,1
5010,919,1
5010,1040,1
5010,1335,5
5010,1345,1
5010,1353,1
5010,1358,1
5010,1441,2
5010,1446,1
5010,1450,3
5010,1459,2
5010,1465,1
5010,1539,1
5010,1877,1
5010,1898,1
5010,1947,1
5010,1993,2
5010,2051,1
5010,2233,1
5010,2308,1
5010,2631,3
5010,2665,1
5010,2757,1
5010,2819,1
5010,2841,1
5010,3121,1
5010,3923,1
5010,3992,1
5010,3993,1
5010,4042,1
5010,4213,1
5010,4312,1
5010,4556,1
5010,4642,2
5010,4854,1
5010,5002,1
5010,5010,31
5010,5223,1
5010,5420,1
5010,5513,1
5010,5566,1
5010,5690,3
5010,5753,1
5010,6205,1
5010,6521,1
5010,6856,1
5010,6953,1
5010,7434,2
5010,7674,1
5010,8050,2
5010,8134,1
5010,8899,1
5010,9924,1
5010,10059,1
5010,10503,1
5010,11504,2
5010,11828,1
5010,12120,1
5010,12301,2
5010,12310,1
5010,12640,1
5010,13059,1
5010,13119,2
5010,13132,2
5010,14324,1
5010,17164,1
5010,19689,1
5010,35336,1
5010,35353,2
5015,2,1
5015,297,1
5015,398,2
5015,412,1
5015,431,1
5015,451,1
5015,828,1
5015,1149,2
5015,1384,2
5015,1464,2
5015,2024,1
5015,2081,2
5015,2284,3
5015,2290,4
5015,2481,3
5015,2821,1
5015,2874,1
5015,3503,6
5015,3521,2
5015,3684,1
5015,4180,2
5015,4800,4
5015,5015,19
5015,5101,1
5015,5309,1
5015,5513,1
5015,5730,1
5015,5743,1
5015,5744,1
5015,6121,3
5015,6153,2
5015,6382,1
5015,6506,1
5015,6651,1
5015,8153,1
5015,8680,2
5015,8799,1
5015,9246,1
5015,9317,4
5015,11786,1
5015,11847,1
5015,11928,1
5015,12668,1
5015,12965,1
5015,13741,2
5015,18238,2
5015,19475,3
5015,20754,1
5015,23501,1
5015,35575,1
5017,454,1
5017,1131,1
5017,1849,1
5017,2000,3
5017,5017,13
5017,6794,5
5017,7294,3
5017,12705,1
5017,20300,1
5018,5018,3
5018,8799,1
5018,14497,1
5018,19475,1
5031,1,1
5031,121,1
5031,622,1
5031,1131,2
5031,2841,1
5031,5031,11
5031,6794,1
5031,7521,1
5031,7666,5
5031,10290,1
5034,1,1
5034,11,1
5034,121,2
5034,239,1
5034,290,1
5034,321,1
5034,766,1
5034,828,1
5034,913,1
5034,942,2
5034,1050,1
5034,1223,1
5034,1345,1
5034,1392,2
5034,1409,1
5034,1450,3
5034,1459,1
5034,1532,6
5034,1573,2
5034,1916,1
5034,1946,1
5034,2189,1
5034,2391,1
5034,2480,1
5034,2510,1
5034,2631,1
5034,2672,1
5034,3040,1
5034,3503,1
5034,3623,1
5034,3753,1
5034,3958,1
5034,3992,1
5034,4040,1
5034,4053,2
5034,4183,3
5034,4231,1
5034,4267,4
5034,4362,1
5034,4367,3
5034,4692,1
5034,4721,1
5034,5034,41
5034,5575,1
5034,5583,1
5034,6262,1
5034,6666,1
5034,6936,2
5034,6976,3
5034,7307,1
5034,8811,2
5034,9072,1
5034,9124,1
5034,9163,1
5034,10251,1
5034,10482,1
5034,11142,1
5034,11417,2
5034,11765,3
5034,12610,1
5034,13462,1
5034,13809,1
5034,13898,1
5034,14493,1
5034,14653,1
5034,15934,2
5034,16323,1
5034,18060,1
5034,21290,3
5034,35840,1
5034,43085,1
5036,1176,1
5036,2000,1
5036,3959,2
5036,4087,1
5036,5036,8
5036,5917,3
5045,297,1
5045,757,1
5045,2035,1
5045,2083,1
5045,2191,2
5045,2530,2
5045,4078,1
5045,4144,1
5045,5045,3
5045,7410,1
5045,10194,1
5045,12858,1
5066,297,1
5066,1059,1
5066,1131,2
5066,3324,3
5066,3993,2
5066,5066,11
5066,8737,3
5069,1547,1
5069,3948,1
5069,4760,1
5069,5069,3
5069,6666,1
5069,8338,4
5069,13441,4
5069,20302,1
5072,802,1
5072,1061,3
5072,1131,3
5072,1149,1
5072,1946,2
5072,2384,2
5072,2701,1
5072,3106,1
5072,3811,1
5072,3959,1
5072,5072,17
5072,5450,2
5072,5513,2
5072,5917,1
5072,7743,3
5072,10819,1
5072,13480,7
5072,20507,1
5080,290,1
5080,297,2
5080,1353,1
5080,3948,3
5080,5080,7
5081,1,4
5081,7,1
5081,66,2
5081,297,1
5081,321,1
5081,391,5
5081,450,2
5081,622,5
5081,926,1
5081,1095,1
5081,1149,1
5081,1508,1
5081,1622,1
5081,2191,1
5081,2234,3
5081,2555,3
5081,2841,3
5081,3545,1
5081,3623,1
5081,3701,1
5081,3837,2
5081,3847,2
5081,3891,1
5081,3931,1
5081,3996,1
5081,4149,1
5081,4428,1
5081,4558,1
5081,4707,1
5081,4790,1
5081,5081,19
5081,5094,2
5081,5101,1
5081,5259,2
5081,5286,1
5081,5301,1
5081,6666,3
5081,7932,1
5081,8103,1
5081,8320,1
5081,8811,1
5081,8914,1
5081,9449,1
5081,9947,1
5081,10076,3
5081,10194,2
5081,10580,2
5081,10775,1
5081,11286,1
5081,11877,1
5081,12310,1
5081,12617,1
5081,13132,1
5081,13441,1
5081,15289,1
5081,33841,1
5082,66,2
5082,121,1
5082,582,6
5082,4008,1
5082,4158,1
5082,4231,7
5082,4354,1
5082,5082,9
5082,6545,4
5082,6773,2
5082,35833,1
5091,102,1
5091,290,1
5091,297,1
5091,630,1
5091,766,1
5091,970,1
5091,1040,1
5091,1050,2
5091,1061,1
5091,1079,1
5091,1149,2
5091,1229,1
5091,1450,1
5091,1459,1
5091,1464,1
5091,3199,1
5091,3324,2
5091,3402,2
5091,3545,1
5091,3684,3
5091,3803,3
5091,3919,1
5091,4312,1
5091,4535,2
5091,4556,1
5091,4747,1
5091,5091,9
5091,5101,2
5091,6043,4
5091,6094,2
5091,6101,2
5091,6194,1
5091,6698,1
5091,6756,1
5091,7330,1
5091,7710,1
5091,8008,2
5091,8419,2
5091,8739,1
5091,8847,1
